[23:01:20]   Extracted 1 chart(s): chart_p0534_01.png
[23:01:20] Page 535/1070 — OCR...
[23:01:22]   Extracted 1 chart(s): chart_p0535_01.png
[23:01:22] Page 536/1070 — OCR...
[23:01:23]   Extracted 1 chart(s): chart_p0536_01.png
[23:01:23] Page 537/1070 — OCR...
[23:01:24]   Extracted 1 chart(s): chart_p0537_01.png
[23:01:24] Page 538/1070 — OCR...
[23:01:25]   Extracted 1 chart(s): chart_p0538_01.png
[23:01:25] Page 539/1070 — OCR...
[23:01:26]   Extracted 1 chart(s): chart_p0539_01.png
[23:01:26] Page 540/1070 — OCR...
[23:01:28]   Extracted 1 chart(s): chart_p0540_01.png
[23:01:28] Writing batch pages 521-540 to notes.md...
[23:01:28]   Saved. Charts so far: 520
[23:01:28] Page 541/1070 — OCR...
[23:01:29]   Extracted 1 chart(s): chart_p0541_01.png
[23:01:29] Page 542/1070 — OCR...
[23:01:30]   Extracted 1 chart(s): chart_p0542_01.png
[23:01:30] Page 543/1070 — OCR...
[23:01:32]   Extracted 1 chart(s): chart_p0543_01.png
[23:01:32] Page 544/1070 — OCR...
[23:01:33]   Extracted 1 chart(s): chart_p0544_01.png
[23:01:33] Page 545/1070 — OCR...
[23:01:34]   Extracted 1 chart(s): chart_p0545_01.png
[23:01:34] Page 546/1070 — OCR...
[23:01:35]   Extracted 1 chart(s): chart_p0546_01.png
[23:01:35] Page 547/1070 — OCR...
[23:01:37]   Extracted 1 chart(s): chart_p0547_01.png
[23:01:37] Page 548/1070 — OCR...
[23:01:38]   Extracted 1 chart(s): chart_p0548_01.png
[23:01:38] Page 549/1070 — OCR...
[23:01:39]   Extracted 1 chart(s): chart_p0549_01.png
[23:01:39] Page 550/1070 — OCR...
[23:01:41]   Extracted 1 chart(s): chart_p0550_01.png
[23:01:41] Page 551/1070 — OCR...
[23:01:42]   Extracted 1 chart(s): chart_p0551_01.png
[23:01:42] Page 552/1070 — OCR...
[23:01:43]   Extracted 1 chart(s): chart_p0552_01.png
[23:01:43] Page 553/1070 — OCR...
[23:01:45]   Extracted 1 chart(s): chart_p0553_01.png
[23:01:45] Page 554/1070 — OCR...
[23:01:46]   Extracted 1 chart(s): chart_p0554_01.png
[23:01:46] Page 555/1070 — OCR...
[23:01:47]   Extracted 1 chart(s): chart_p0555_01.png
[23:01:47] Page 556/1070 — OCR...
[23:01:48]   Extracted 1 chart(s): chart_p0556_01.png
[23:01:48] Page 557/1070 — OCR...
[23:01:50]   Extracted 1 chart(s): chart_p0557_01.png
[23:01:50] Page 558/1070 — OCR...
[23:01:51]   Extracted 1 chart(s): chart_p0558_01.png
[23:01:51] Page 559/1070 — OCR...
[23:01:52]   Extracted 1 chart(s): chart_p0559_01.png
[23:01:52] Page 560/1070 — OCR...
[23:01:54]   Extracted 1 chart(s): chart_p0560_01.png
[23:01:54] Writing batch pages 541-560 to notes.md...
[23:01:54]   Saved. Charts so far: 540
[23:01:54] Page 561/1070 — OCR...
[23:01:55]   Extracted 1 chart(s): chart_p0561_01.png
[23:01:55] Page 562/1070 — OCR...
[23:01:56]   Extracted 1 chart(s): chart_p0562_01.png
[23:01:56] Page 563/1070 — OCR...
[23:01:58]   Extracted 1 chart(s): chart_p0563_01.png
[23:01:58] Page 564/1070 — OCR...
[23:01:58]   Extracted 1 chart(s): chart_p0564_01.png
[23:01:58] Page 565/1070 — OCR...
[23:01:59]   Extracted 1 chart(s): chart_p0565_01.png
[23:01:59] Page 566/1070 — OCR...
[23:01:59]   Extracted 1 chart(s): chart_p0566_01.png
[23:01:59] Page 567/1070 — OCR...
[23:02:00]   Extracted 1 chart(s): chart_p0567_01.png
[23:02:00] Page 568/1070 — OCR...
[23:02:00]   Extracted 1 chart(s): chart_p0568_01.png
[23:02:00] Page 569/1070 — OCR...
[23:02:01]   Extracted 1 chart(s): chart_p0569_01.png
[23:02:01] Page 570/1070 — OCR...
[23:02:01]   Extracted 1 chart(s): chart_p0570_01.png
[23:02:01] Page 571/1070 — OCR...
[23:02:02]   Extracted 1 chart(s): chart_p0571_01.png
[23:02:02] Page 572/1070 — OCR...
[23:02:03]   Extracted 1 chart(s): chart_p0572_01.png
[23:02:03] Page 573/1070 — OCR...
[23:02:04]   Extracted 1 chart(s): chart_p0573_01.png
[23:02:04] Page 574/1070 — OCR...
[23:02:05]   Extracted 1 chart(s): chart_p0574_01.png
[23:02:05] Page 575/1070 — OCR...
[23:02:06]   Extracted 1 chart(s): chart_p0575_01.png
[23:02:06] Page 576/1070 — OCR...
[23:02:07]   Extracted 1 chart(s): chart_p0576_01.png
[23:02:07] Page 577/1070 — OCR...
[23:02:08]   Extracted 1 chart(s): chart_p0577_01.png
[23:02:08] Page 578/1070 — OCR...
[23:02:10]   Extracted 1 chart(s): chart_p0578_01.png
[23:02:10] Page 579/1070 — OCR...
[23:02:11]   Extracted 1 chart(s): chart_p0579_01.png
[23:02:11] Page 580/1070 — OCR...
[23:02:12]   Extracted 1 chart(s): chart_p0580_01.png
[23:02:12] Writing batch pages 561-580 to notes.md...
[23:02:12]   Saved. Charts so far: 560
[23:02:12] Page 581/1070 — OCR...
[23:02:13]   Extracted 1 chart(s): chart_p0581_01.png
[23:02:13] Page 582/1070 — OCR...
[23:02:15]   Extracted 1 chart(s): chart_p0582_01.png
[23:02:15] Page 583/1070 — OCR...
[23:02:16]   Extracted 1 chart(s): chart_p0583_01.png
[23:02:16] Page 584/1070 — OCR...
[23:02:17]   Extracted 1 chart(s): chart_p0584_01.png
[23:02:17] Page 585/1070 — OCR...
[23:02:18]   Extracted 1 chart(s): chart_p0585_01.png
[23:02:18] Page 586/1070 — OCR...
[23:02:19]   Extracted 1 chart(s): chart_p0586_01.png
[23:02:19] Page 587/1070 — OCR...
[23:02:21]   Extracted 1 chart(s): chart_p0587_01.png
[23:02:21] Page 588/1070 — OCR...
[23:02:22]   Extracted 1 chart(s): chart_p0588_01.png
[23:02:22] Page 589/1070 — OCR...
[23:02:23]   Extracted 1 chart(s): chart_p0589_01.png
[23:02:23] Page 590/1070 — OCR...
[23:02:24]   Extracted 1 chart(s): chart_p0590_01.png
[23:02:24] Page 591/1070 — OCR...
[23:02:25]   Extracted 1 chart(s): chart_p0591_01.png
[23:02:25] Page 592/1070 — OCR...
[23:02:27]   Extracted 1 chart(s): chart_p0592_01.png
[23:02:27] Page 593/1070 — OCR...
[23:02:28]   Extracted 1 chart(s): chart_p0593_01.png
[23:02:28] Page 594/1070 — OCR...
[23:02:29]   Extracted 1 chart(s): chart_p0594_01.png
[23:02:29] Page 595/1070 — OCR...
[23:02:30]   Extracted 1 chart(s): chart_p0595_01.png
[23:02:30] Page 596/1070 — OCR...
[23:02:31]   Extracted 1 chart(s): chart_p0596_01.png
[23:02:31] Page 597/1070 — OCR...
[23:02:33]   Extracted 1 chart(s): chart_p0597_01.png
[23:02:33] Page 598/1070 — OCR...
[23:02:34]   Extracted 1 chart(s): chart_p0598_01.png
[23:02:34] Page 599/1070 — OCR...
[23:02:35]   Extracted 1 chart(s): chart_p0599_01.png
[23:02:35] Page 600/1070 — OCR...
[23:02:37]   Extracted 1 chart(s): chart_p0600_01.png
[23:02:37] Writing batch pages 581-600 to notes.md...
[23:02:37]   Saved. Charts so far: 580
[23:02:37] Page 601/1070 — OCR...
[23:02:38]   Extracted 1 chart(s): chart_p0601_01.png
[23:02:38] Page 602/1070 — OCR...
[23:02:40]   Extracted 1 chart(s): chart_p0602_01.png
[23:02:40] Page 603/1070 — OCR...
[23:02:41]   Extracted 1 chart(s): chart_p0603_01.png
[23:02:41] Page 604/1070 — OCR...
[23:02:42]   Extracted 1 chart(s): chart_p0604_01.png
[23:02:42] Page 605/1070 — OCR...
[23:02:44]   Extracted 1 chart(s): chart_p0605_01.png
[23:02:44] Page 606/1070 — OCR...
[23:02:45]   Extracted 1 chart(s): chart_p0606_01.png
[23:02:45] Page 607/1070 — OCR...
[23:02:47]   Extracted 1 chart(s): chart_p0607_01.png
[23:02:47] Page 608/1070 — OCR...
[23:02:48]   Extracted 1 chart(s): chart_p0608_01.png
[23:02:48] Page 609/1070 — OCR...
[23:02:49]   Extracted 1 chart(s): chart_p0609_01.png
[23:02:49] Page 610/1070 — OCR...
[23:02:50]   Extracted 1 chart(s): chart_p0610_01.png
[23:02:50] Page 611/1070 — OCR...
[23:02:51]   Extracted 1 chart(s): chart_p0611_01.png
[23:02:51] Page 612/1070 — OCR...
[23:02:53]   Extracted 1 chart(s): chart_p0612_01.png
[23:02:53] Page 613/1070 — OCR...
[23:02:54]   Extracted 1 chart(s): chart_p0613_01.png
[23:02:54] Page 614/1070 — OCR...
[23:02:55]   Extracted 1 chart(s): chart_p0614_01.png
[23:02:55] Page 615/1070 — OCR...
[23:02:57]   Extracted 1 chart(s): chart_p0615_01.png
[23:02:57] Page 616/1070 — OCR...
[23:02:58]   Extracted 1 chart(s): chart_p0616_01.png
[23:02:58] Page 617/1070 — OCR...
[23:02:59]   Extracted 1 chart(s): chart_p0617_01.png
[23:02:59] Page 618/1070 — OCR...
[23:03:00]   Extracted 1 chart(s): chart_p0618_01.png
[23:03:00] Page 619/1070 — OCR...
[23:03:02]   Extracted 1 chart(s): chart_p0619_01.png
[23:03:02] Page 620/1070 — OCR...
[23:03:02]   Extracted 1 chart(s): chart_p0620_01.png
[23:03:02] Writing batch pages 601-620 to notes.md...
[23:03:02]   Saved. Charts so far: 600
[23:03:02] Page 621/1070 — OCR...
[23:03:04]   Extracted 1 chart(s): chart_p0621_01.png
[23:03:04] Page 622/1070 — OCR...
[23:03:05]   Extracted 1 chart(s): chart_p0622_01.png
[23:03:05] Page 623/1070 — OCR...
[23:03:06]   Extracted 1 chart(s): chart_p0623_01.png
[23:03:06] Page 624/1070 — OCR...
[23:03:08]   Extracted 1 chart(s): chart_p0624_01.png
[23:03:08] Page 625/1070 — OCR...
[23:03:08]   Extracted 1 chart(s): chart_p0625_01.png
[23:03:08] Page 626/1070 — OCR...
[23:03:09]   Extracted 1 chart(s): chart_p0626_01.png
[23:03:09] Page 627/1070 — OCR...
[23:03:10]   Extracted 1 chart(s): chart_p0627_01.png
[23:03:10] Page 628/1070 — OCR...
[23:03:11]   Extracted 1 chart(s): chart_p0628_01.png
[23:03:11] Page 629/1070 — OCR...
[23:03:12]   Extracted 1 chart(s): chart_p0629_01.png
[23:03:12] Page 630/1070 — OCR...
[23:03:14]   Extracted 1 chart(s): chart_p0630_01.png
[23:03:14] Page 631/1070 — OCR...
[23:03:15]   Extracted 1 chart(s): chart_p0631_01.png
[23:03:15] Page 632/1070 — OCR...
[23:03:16]   Extracted 1 chart(s): chart_p0632_01.png
[23:03:16] Page 633/1070 — OCR...
[23:03:17]   Extracted 1 chart(s): chart_p0633_01.png
[23:03:17] Page 634/1070 — OCR...
[23:03:18]   Extracted 1 chart(s): chart_p0634_01.png
[23:03:18] Page 635/1070 — OCR...
[23:03:19]   Extracted 1 chart(s): chart_p0635_01.png
[23:03:19] Page 636/1070 — OCR...
[23:03:20]   Extracted 1 chart(s): chart_p0636_01.png
[23:03:20] Page 637/1070 — OCR...
[23:03:22]   Extracted 1 chart(s): chart_p0637_01.png
[23:03:22] Page 638/1070 — OCR...
[23:03:23]   Extracted 1 chart(s): chart_p0638_01.png
[23:03:23] Page 639/1070 — OCR...
[23:03:24]   Extracted 1 chart(s): chart_p0639_01.png
[23:03:24] Page 640/1070 — OCR...
[23:03:26]   Extracted 1 chart(s): chart_p0640_01.png
[23:03:26] Writing batch pages 621-640 to notes.md...
[23:03:26]   Saved. Charts so far: 620
[23:03:26] Page 641/1070 — OCR...
[23:03:27]   Extracted 1 chart(s): chart_p0641_01.png
[23:03:27] Page 642/1070 — OCR...
[23:03:28]   Extracted 1 chart(s): chart_p0642_01.png
[23:03:28] Page 643/1070 — OCR...
[23:03:30]   Extracted 1 chart(s): chart_p0643_01.png
[23:03:30] Page 644/1070 — OCR...
[23:03:31]   Extracted 1 chart(s): chart_p0644_01.png
[23:03:31] Page 645/1070 — OCR...
[23:03:32]   Extracted 1 chart(s): chart_p0645_01.png
[23:03:32] Page 646/1070 — OCR...
[23:03:33]   Extracted 1 chart(s): chart_p0646_01.png
[23:03:33] Page 647/1070 — OCR...
[23:03:34]   Extracted 1 chart(s): chart_p0647_01.png
[23:03:34] Page 648/1070 — OCR...
[23:03:36]   Extracted 1 chart(s): chart_p0648_01.png
[23:03:36] Page 649/1070 — OCR...
[23:03:37]   Extracted 1 chart(s): chart_p0649_01.png
[23:03:37] Page 650/1070 — OCR...
[23:03:39]   Extracted 1 chart(s): chart_p0650_01.png
[23:03:39] Page 651/1070 — OCR...
[23:03:40]   Extracted 1 chart(s): chart_p0651_01.png
[23:03:40] Page 652/1070 — OCR...
[23:03:41]   Extracted 1 chart(s): chart_p0652_01.png
[23:03:41] Page 653/1070 — OCR...
[23:03:43]   Extracted 1 chart(s): chart_p0653_01.png
[23:03:43] Page 654/1070 — OCR...
[23:03:44]   Extracted 1 chart(s): chart_p0654_01.png
[23:03:44] Page 655/1070 — OCR...
[23:03:45]   Extracted 1 chart(s): chart_p0655_01.png
[23:03:45] Page 656/1070 — OCR...
[23:03:46]   Extracted 1 chart(s): chart_p0656_01.png
[23:03:46] Page 657/1070 — OCR...
[23:03:47]   Extracted 1 chart(s): chart_p0657_01.png
[23:03:47] Page 658/1070 — OCR...
[23:03:48]   Extracted 1 chart(s): chart_p0658_01.png
[23:03:48] Page 659/1070 — OCR...
[23:03:50]   Extracted 1 chart(s): chart_p0659_01.png
[23:03:50] Page 660/1070 — OCR...
[23:03:51]   Extracted 1 chart(s): chart_p0660_01.png
[23:03:51] Writing batch pages 641-660 to notes.md...
[23:03:51]   Saved. Charts so far: 640
[23:03:51] Page 661/1070 — OCR...
[23:03:52]   Extracted 1 chart(s): chart_p0661_01.png
[23:03:52] Page 662/1070 — OCR...
[23:03:53]   Extracted 1 chart(s): chart_p0662_01.png
[23:03:53] Page 663/1070 — OCR...
[23:03:54]   Extracted 1 chart(s): chart_p0663_01.png
[23:03:54] Page 664/1070 — OCR...
[23:03:56]   Extracted 1 chart(s): chart_p0664_01.png
[23:03:56] Page 665/1070 — OCR...
[23:03:57]   Extracted 1 chart(s): chart_p0665_01.png
[23:03:57] Page 666/1070 — OCR...
[23:03:59]   Extracted 1 chart(s): chart_p0666_01.png
[23:03:59] Page 667/1070 — OCR...
[23:04:00]   Extracted 1 chart(s): chart_p0667_01.png
[23:04:00] Page 668/1070 — OCR...
[23:04:01]   Extracted 1 chart(s): chart_p0668_01.png
[23:04:01] Page 669/1070 — OCR...
[23:04:03]   Extracted 1 chart(s): chart_p0669_01.png
[23:04:03] Page 670/1070 — OCR...
[23:04:04]   Extracted 1 chart(s): chart_p0670_01.png
[23:04:04] Page 671/1070 — OCR...
[23:04:06]   Extracted 1 chart(s): chart_p0671_01.png
[23:04:06] Page 672/1070 — OCR...
[23:04:07]   Extracted 1 chart(s): chart_p0672_01.png
[23:04:07] Page 673/1070 — OCR...
[23:04:08]   Extracted 1 chart(s): chart_p0673_01.png
[23:04:08] Page 674/1070 — OCR...
[23:04:09]   Extracted 1 chart(s): chart_p0674_01.png
[23:04:09] Page 675/1070 — OCR...
[23:04:11]   Extracted 1 chart(s): chart_p0675_01.png
[23:04:11] Page 676/1070 — OCR...
[23:04:12]   Extracted 1 chart(s): chart_p0676_01.png
[23:04:12] Page 677/1070 — OCR...
[23:04:13]   Extracted 1 chart(s): chart_p0677_01.png
[23:04:13] Page 678/1070 — OCR...
[23:04:14]   Extracted 1 chart(s): chart_p0678_01.png
[23:04:14] Page 679/1070 — OCR...
[23:04:16]   Extracted 1 chart(s): chart_p0679_01.png
[23:04:16] Page 680/1070 — OCR...
[23:04:17]   Extracted 1 chart(s): chart_p0680_01.png
[23:04:17] Writing batch pages 661-680 to notes.md...
[23:04:17]   Saved. Charts so far: 660
[23:04:17] Page 681/1070 — OCR...
[23:04:18]   Extracted 1 chart(s): chart_p0681_01.png
[23:04:18] Page 682/1070 — OCR...
[23:04:20]   Extracted 1 chart(s): chart_p0682_01.png
[23:04:20] Page 683/1070 — OCR...
[23:04:20]   Extracted 1 chart(s): chart_p0683_01.png
[23:04:20] Page 684/1070 — OCR...
[23:04:22]   Extracted 1 chart(s): chart_p0684_01.png
[23:04:22] Page 685/1070 — OCR...
[23:04:23]   Extracted 1 chart(s): chart_p0685_01.png
[23:04:23] Page 686/1070 — OCR...
[23:04:24]   Extracted 1 chart(s): chart_p0686_01.png
[23:04:24] Page 687/1070 — OCR...
[23:04:25]   Extracted 1 chart(s): chart_p0687_01.png
[23:04:25] Page 688/1070 — OCR...
[23:04:27]   Extracted 1 chart(s): chart_p0688_01.png
[23:04:27] Page 689/1070 — OCR...
[23:04:27]   Extracted 1 chart(s): chart_p0689_01.png
[23:04:27] Page 690/1070 — OCR...
[23:04:28]   Extracted 1 chart(s): chart_p0690_01.png
[23:04:28] Page 691/1070 — OCR...
[23:04:29]   Extracted 1 chart(s): chart_p0691_01.png
[23:04:29] Page 692/1070 — OCR...
[23:04:31]   Extracted 1 chart(s): chart_p0692_01.png
[23:04:31] Page 693/1070 — OCR...
[23:04:32]   Extracted 1 chart(s): chart_p0693_01.png
[23:04:32] Page 694/1070 — OCR...
[23:04:33]   Extracted 1 chart(s): chart_p0694_01.png
[23:04:33] Page 695/1070 — OCR...
[23:04:34]   Extracted 1 chart(s): chart_p0695_01.png
[23:04:34] Page 696/1070 — OCR...
[23:04:35]   Extracted 1 chart(s): chart_p0696_01.png
[23:04:35] Page 697/1070 — OCR...
[23:04:36]   Extracted 1 chart(s): chart_p0697_01.png
[23:04:36] Page 698/1070 — OCR...
[23:04:37]   Extracted 1 chart(s): chart_p0698_01.png
[23:04:37] Page 699/1070 — OCR...
[23:04:39]   Extracted 1 chart(s): chart_p0699_01.png
[23:04:39] Page 700/1070 — OCR...
[23:04:40]   Extracted 1 chart(s): chart_p0700_01.png
[23:04:40] Writing batch pages 681-700 to notes.md...
[23:04:40]   Saved. Charts so far: 680
[23:04:40] Page 701/1070 — OCR...
[23:04:41]   Extracted 1 chart(s): chart_p0701_01.png
[23:04:41] Page 702/1070 — OCR...
[23:04:42]   Extracted 1 chart(s): chart_p0702_01.png
[23:04:42] Page 703/1070 — OCR...
[23:04:43]   Extracted 1 chart(s): chart_p0703_01.png
[23:04:43] Page 704/1070 — OCR...
[23:04:44]   Extracted 1 chart(s): chart_p0704_01.png
[23:04:44] Page 705/1070 — OCR...
[23:04:46]   Extracted 1 chart(s): chart_p0705_01.png
[23:04:46] Page 706/1070 — OCR...
[23:04:47]   Extracted 1 chart(s): chart_p0706_01.png
[23:04:47] Page 707/1070 — OCR...
[23:04:48]   Extracted 1 chart(s): chart_p0707_01.png
[23:04:48] Page 708/1070 — OCR...
[23:04:50]   Extracted 1 chart(s): chart_p0708_01.png
[23:04:50] Page 709/1070 — OCR...
[23:04:51]   Extracted 1 chart(s): chart_p0709_01.png
[23:04:51] Page 710/1070 — OCR...
[23:04:52]   Extracted 1 chart(s): chart_p0710_01.png
[23:04:52] Page 711/1070 — OCR...
[23:04:53]   Extracted 1 chart(s): chart_p0711_01.png
[23:04:53] Page 712/1070 — OCR...
[23:04:55]   Extracted 1 chart(s): chart_p0712_01.png
[23:04:55] Page 713/1070 — OCR...
[23:04:56]   Extracted 1 chart(s): chart_p0713_01.png
[23:04:56] Page 714/1070 — OCR...
[23:04:58]   Extracted 1 chart(s): chart_p0714_01.png
[23:04:58] Page 715/1070 — OCR...
[23:04:59]   Extracted 1 chart(s): chart_p0715_01.png
[23:04:59] Page 716/1070 — OCR...
[23:05:00]   Extracted 1 chart(s): chart_p0716_01.png
[23:05:00] Page 717/1070 — OCR...
[23:05:01]   Extracted 1 chart(s): chart_p0717_01.png
[23:05:01] Page 718/1070 — OCR...
[23:05:03]   Extracted 1 chart(s): chart_p0718_01.png
[23:05:03] Page 719/1070 — OCR...
[23:05:04]   Extracted 1 chart(s): chart_p0719_01.png
[23:05:04] Page 720/1070 — OCR...
[23:05:05]   Extracted 1 chart(s): chart_p0720_01.png
[23:05:05] Writing batch pages 701-720 to notes.md...
[23:05:05]   Saved. Charts so far: 700
[23:05:05] Page 721/1070 — OCR...
[23:05:06]   Extracted 1 chart(s): chart_p0721_01.png
[23:05:06] Page 722/1070 — OCR...
[23:05:07]   Extracted 1 chart(s): chart_p0722_01.png
[23:05:07] Page 723/1070 — OCR...
[23:05:09]   Extracted 1 chart(s): chart_p0723_01.png
[23:05:09] Page 724/1070 — OCR...
[23:05:10]   Extracted 1 chart(s): chart_p0724_01.png
[23:05:10] Page 725/1070 — OCR...
[23:05:11]   Extracted 1 chart(s): chart_p0725_01.png
[23:05:11] Page 726/1070 — OCR...
[23:05:12]   Extracted 1 chart(s): chart_p0726_01.png
[23:05:12] Page 727/1070 — OCR...
[23:05:13]   Extracted 1 chart(s): chart_p0727_01.png
[23:05:13] Page 728/1070 — OCR...
[23:05:14]   Extracted 1 chart(s): chart_p0728_01.png
[23:05:14] Page 729/1070 — OCR...
[23:05:16]   Extracted 1 chart(s): chart_p0729_01.png
[23:05:16] Page 730/1070 — OCR...
[23:05:17]   Extracted 1 chart(s): chart_p0730_01.png
[23:05:17] Page 731/1070 — OCR...
[23:05:18]   Extracted 1 chart(s): chart_p0731_01.png
[23:05:18] Page 732/1070 — OCR...
[23:05:19]   Extracted 1 chart(s): chart_p0732_01.png
[23:05:19] Page 733/1070 — OCR...
[23:05:20]   Extracted 1 chart(s): chart_p0733_01.png
[23:05:20] Page 734/1070 — OCR...
[23:05:22]   Extracted 1 chart(s): chart_p0734_01.png
[23:05:22] Page 735/1070 — OCR...
[23:05:22]   Extracted 1 chart(s): chart_p0735_01.png
[23:05:22] Page 736/1070 — OCR...
[23:05:24]   Extracted 1 chart(s): chart_p0736_01.png
[23:05:24] Page 737/1070 — OCR...
[23:05:25]   Extracted 1 chart(s): chart_p0737_01.png
[23:05:25] Page 738/1070 — OCR...
[23:05:25]   Extracted 1 chart(s): chart_p0738_01.png
[23:05:25] Page 739/1070 — OCR...
[23:05:26]   Extracted 1 chart(s): chart_p0739_01.png
[23:05:26] Page 740/1070 — OCR...
[23:05:27]   Extracted 1 chart(s): chart_p0740_01.png
[23:05:27] Writing batch pages 721-740 to notes.md...
[23:05:27]   Saved. Charts so far: 720
[23:05:27] Page 741/1070 — OCR...
[23:05:28]   Extracted 1 chart(s): chart_p0741_01.png
[23:05:28] Page 742/1070 — OCR...
[23:05:30]   Extracted 1 chart(s): chart_p0742_01.png
[23:05:30] Page 743/1070 — OCR...
[23:05:30]   Extracted 1 chart(s): chart_p0743_01.png
[23:05:30] Page 744/1070 — OCR...
[23:05:31]   Extracted 1 chart(s): chart_p0744_01.png
[23:05:31] Page 745/1070 — OCR...
[23:05:32]   Extracted 1 chart(s): chart_p0745_01.png
[23:05:32] Page 746/1070 — OCR...
[23:05:33]   Extracted 1 chart(s): chart_p0746_01.png
[23:05:33] Page 747/1070 — OCR...
[23:05:34]   Extracted 1 chart(s): chart_p0747_01.png
[23:05:34] Page 748/1070 — OCR...
[23:05:35]   Extracted 1 chart(s): chart_p0748_01.png
[23:05:35] Page 749/1070 — OCR...
[23:05:36]   Extracted 1 chart(s): chart_p0749_01.png
[23:05:36] Page 750/1070 — OCR...
[23:05:38]   Extracted 1 chart(s): chart_p0750_01.png
[23:05:38] Page 751/1070 — OCR...
[23:05:39]   Extracted 1 chart(s): chart_p0751_01.png
[23:05:39] Page 752/1070 — OCR...
[23:05:40]   Extracted 1 chart(s): chart_p0752_01.png
[23:05:40] Page 753/1070 — OCR...
[23:05:42]   Extracted 1 chart(s): chart_p0753_01.png
[23:05:42] Page 754/1070 — OCR...
[23:05:42]   Extracted 1 chart(s): chart_p0754_01.png
[23:05:42] Page 755/1070 — OCR...
[23:05:44]   Extracted 1 chart(s): chart_p0755_01.png
[23:05:44] Page 756/1070 — OCR...
[23:05:45]   Extracted 1 chart(s): chart_p0756_01.png
[23:05:45] Page 757/1070 — OCR...
[23:05:46]   Extracted 1 chart(s): chart_p0757_01.png
[23:05:46] Page 758/1070 — OCR...
[23:05:47]   Extracted 1 chart(s): chart_p0758_01.png
[23:05:47] Page 759/1070 — OCR...
[23:05:48]   Extracted 1 chart(s): chart_p0759_01.png
[23:05:48] Page 760/1070 — OCR...
[23:05:49]   Extracted 1 chart(s): chart_p0760_01.png
[23:05:49] Writing batch pages 741-760 to notes.md...
[23:05:49]   Saved. Charts so far: 740
[23:05:49] Page 761/1070 — OCR...
[23:05:50]   Extracted 1 chart(s): chart_p0761_01.png
[23:05:50] Page 762/1070 — OCR...
[23:05:51]   Extracted 1 chart(s): chart_p0762_01.png
[23:05:51] Page 763/1070 — OCR...
[23:05:53]   Extracted 1 chart(s): chart_p0763_01.png
[23:05:53] Page 764/1070 — OCR...
[23:05:54]   Extracted 1 chart(s): chart_p0764_01.png
[23:05:54] Page 765/1070 — OCR...
[23:05:55]   Extracted 1 chart(s): chart_p0765_01.png
[23:05:55] Page 766/1070 — OCR...
[23:05:56]   Extracted 1 chart(s): chart_p0766_01.png
[23:05:56] Page 767/1070 — OCR...
[23:05:57]   Extracted 1 chart(s): chart_p0767_01.png
[23:05:57] Page 768/1070 — OCR...
[23:05:59]   Extracted 1 chart(s): chart_p0768_01.png
[23:05:59] Page 769/1070 — OCR...
[23:06:00]   Extracted 1 chart(s): chart_p0769_01.png
[23:06:00] Page 770/1070 — OCR...
[23:06:01]   Extracted 1 chart(s): chart_p0770_01.png
[23:06:01] Page 771/1070 — OCR...
[23:06:02]   Extracted 1 chart(s): chart_p0771_01.png
[23:06:02] Page 772/1070 — OCR...
[23:06:03]   Extracted 1 chart(s): chart_p0772_01.png
[23:06:03] Page 773/1070 — OCR...
[23:06:03]   Extracted 1 chart(s): chart_p0773_01.png
[23:06:03] Page 774/1070 — OCR...
[23:06:03]   Extracted 1 chart(s): chart_p0774_01.png
[23:06:03] Page 775/1070 — OCR...
[23:06:04]   Extracted 1 chart(s): chart_p0775_01.png
[23:06:04] Page 776/1070 — OCR...
[23:06:06]   Extracted 1 chart(s): chart_p0776_01.png
[23:06:06] Page 777/1070 — OCR...
[23:06:06]   Extracted 1 chart(s): chart_p0777_01.png
[23:06:06] Page 778/1070 — OCR...
[23:06:07]   Extracted 1 chart(s): chart_p0778_01.png
[23:06:07] Page 779/1070 — OCR...
[23:06:08]   Extracted 1 chart(s): chart_p0779_01.png
[23:06:08] Page 780/1070 — OCR...
[23:06:10]   Extracted 1 chart(s): chart_p0780_01.png
[23:06:10] Writing batch pages 761-780 to notes.md...
[23:06:10]   Saved. Charts so far: 760
[23:06:10] Page 781/1070 — OCR...
[23:06:10]   Extracted 1 chart(s): chart_p0781_01.png
[23:06:10] Page 782/1070 — OCR...
[23:06:12]   Extracted 1 chart(s): chart_p0782_01.png
[23:06:12] Page 783/1070 — OCR...
[23:06:13]   Extracted 1 chart(s): chart_p0783_01.png
[23:06:13] Page 784/1070 — OCR...
[23:06:14]   Extracted 1 chart(s): chart_p0784_01.png
[23:06:14] Page 785/1070 — OCR...
[23:06:15]   Extracted 1 chart(s): chart_p0785_01.png
[23:06:15] Page 786/1070 — OCR...
[23:06:17]   Extracted 1 chart(s): chart_p0786_01.png
[23:06:17] Page 787/1070 — OCR...
[23:06:18]   Extracted 1 chart(s): chart_p0787_01.png
[23:06:18] Page 788/1070 — OCR...
[23:06:20]   Extracted 1 chart(s): chart_p0788_01.png
[23:06:20] Page 789/1070 — OCR...
[23:06:20]   Extracted 1 chart(s): chart_p0789_01.png
[23:06:20] Page 790/1070 — OCR...
[23:06:22]   Extracted 1 chart(s): chart_p0790_01.png
[23:06:22] Page 791/1070 — OCR...
